index,year,lsoa21,total_residents,total_Active,unemployed,total_households,Overcrowded,Owned,no_car,updated
Townsend,1981,E01009081,1586.537518037518,829.9403318903319,146.91060606060606,643.9419191919192,26.268614718614717,177.50923520923521,370.88051948051947,NA
Townsend,1981,E01009082,1974.8844155844156,1098.844155844156,171.36233766233767,598.3688311688312,41.71818181818182,253.02077922077925,278.5402597402597,NA
Townsend,1981,E01009083,1327.6607142857142,600.4642857142857,88.14285714285714,506.57142857142856,17.714285714285715,178.32142857142858,302.48214285714283,NA
Townsend,1981,E01009084,1345.0842352092352,673.2665945165945,62.47673160173161,468.101911976912,11.23430735930736,361.96176046176043,133.60930735930737,NA
Townsend,1981,E01009085,1375.3844877344877,694.5840187590188,48.98275613275613,468.50306637806636,5.829040404040404,410.72160894660897,102.39213564213564,NA
Townsend,1981,E01009086,1438.8757575757577,743.6030303030303,48.95757575757576,519.7545454545455,11.709090909090909,425.42121212121214,190.63939393939395,NA
Townsend,1981,E01009087,1926.345238095238,938.3779761904761,72.75595238095238,732.6815476190476,15.324404761904761,650.2410714285714,257.92857142857144,NA
Townsend,1981,E01009088,1554.25,770.3333333333334,88.125,639.4166666666666,23.916666666666668,403.8333333333333,271.25,NA
Townsend,1981,E01009089,1322.8619047619047,680.1869047619048,39.79047619047619,491.41785714285714,8.089285714285714,463.3416666666667,152.19285714285715,NA
Townsend,1981,E01009090,1450.0496031746031,711.9742063492064,43.60912698412698,545.9325396825396,8.325396825396826,491.09722222222223,169.84920634920636,NA
Townsend,1981,E01009091,1221.719805194805,561.889935064935,73.61590909090908,482.8727272727273,21.939935064935064,192.18863636363636,262.0181818181818,NA
Townsend,1981,E01009092,1553.6689393939394,621.0166666666667,121.64242424242424,573.344696969697,43.64621212121212,167.8871212121212,370.26666666666665,NA
Townsend,1981,E01009093,1475.418181818182,568.2977272727272,98.65681818181818,604.7954545454545,28.99772727272727,107.17727272727272,418.66136363636366,NA
Townsend,1981,E01009094,1402.7285353535353,637.2361111111111,124.98358585858585,474.44823232323233,33.91540404040404,178.90404040404042,270.34722222222223,NA
Townsend,1981,E01009095,1607.1814468211528,781.4305555555555,91.94719251336899,553.9006981580511,23.12024658348188,386.1403743315508,252.88480392156865,NA
Townsend,1981,E01009096,2580.5386904761904,1379.8785714285714,268.9107142857143,975.6047619047619,57.26011904761904,141.9815476190476,577.0214285714286,NA
Townsend,1981,E01009097,2631.113003663004,1312.8076923076924,243.70393772893775,1008.7428571428571,58.99807692307692,125.08562271062272,649.146336996337,NA
Townsend,1981,E01009098,2189.622877122877,1043.7793206793208,196.36613386613388,815.8096903096904,39.27122877122877,250.14665334665335,507.21688311688314,NA
Townsend,1981,E01009099,2313.342857142857,1175.5714285714287,251.7,875.2571428571429,60.22857142857143,75.87142857142857,587.2285714285714,NA
Townsend,1981,E01009100,2037.782967032967,924.521978021978,145.51373626373626,796.5604395604396,31.384615384615383,302.47802197802196,477.75,NA
Townsend,1981,E01009101,2309.982051282051,1156.8694444444445,228.63931623931623,876.0412393162394,46.80534188034188,98.76132478632479,559.7662393162393,NA
Townsend,1981,E01009102,1810.3607142857143,796.7071428571428,130.14642857142857,696.5214285714286,37.17142857142857,246.0107142857143,442.9857142857143,NA
Townsend,1981,E01009103,1654.3025641025642,766.3811965811966,151.22222222222223,497.617094017094,41.529914529914535,74.46495726495726,289.2683760683761,NA
Townsend,1981,E01009104,1471.1571428571428,662.5428571428571,105.94285714285715,620.3714285714286,22.82857142857143,175.75714285714287,415.3,NA
Townsend,1981,E01009105,1497.5227272727275,700.5272727272727,73.97727272727273,587.7727272727273,10.272727272727273,418.71818181818185,258.00454545454545,NA
Townsend,1981,E01009106,2012.3041666666666,1193.2166666666667,157.03214285714284,627.3619047619047,41.17797619047619,434.5517857142857,208.3357142857143,NA
Townsend,1981,E01009107,1999.9238095238095,915.7444444444444,154.00396825396825,760.5817460317461,44.77142857142857,137.96349206349208,430.6031746031746,NA
Townsend,1981,E01009108,1839.5022366522367,902.8320346320346,82.36681096681096,644.8622655122655,20.908225108225107,365.8712121212121,204.5209235209235,NA
Townsend,1981,E01009109,1848.7857142857142,809,223.26190476190476,680.5,35.785714285714285,114.21428571428571,449.38095238095235,NA
Townsend,1981,E01009110,1194.9166666666667,549.6388888888889,81.56944444444444,411.0138888888889,17.75,86.41666666666667,228.25,NA
Townsend,1981,E01009111,1484.8953823953825,739.8520923520923,51.72366522366522,526.0036075036074,22.375901875901874,373.1248196248196,181.95526695526695,NA
Townsend,1981,E01009112,1836.357142857143,1006.6428571428571,93.35714285714286,611.6428571428571,40.785714285714285,314.6428571428571,258.42857142857144,NA
Townsend,1981,E01009113,2442.538961038961,1073.155844155844,190.47402597402598,785.3668831168831,50.61363636363636,34.496753246753244,436.275974025974,NA
Townsend,1981,E01009114,1995.5378787878788,827.3181818181819,121.13131313131314,653.6628787878788,32.68308080808081,105.26136363636363,330.614898989899,NA
Townsend,1981,E01009115,1527.6136363636365,664.6688311688312,92.6883116883117,510.69642857142856,21.826298701298704,40.92045454545455,255.51785714285714,NA
Townsend,1981,E01009116,1383.2638095238094,679.6209523809524,24.428571428571427,476.0695238095238,6.63047619047619,449.9571428571428,82.32190476190476,NA
Townsend,1981,E01009117,2268.720634920635,1147.2444444444445,191.13968253968255,806.5428571428571,44.25714285714286,174.32063492063492,447.28253968253966,NA
Townsend,1981,E01009118,1849.6936507936507,939.384126984127,97.35079365079365,603.8761904761905,30.123809523809523,213.12698412698413,244.7079365079365,NA
Townsend,1981,E01009119,1600.597142857143,774.3614285714285,51.36785714285714,639.0207142857142,16.132857142857144,446.05,244.4242857142857,NA
Townsend,1981,E01009120,1500.6060606060605,736.8730158730159,107.93217893217893,583.0992063492063,19.598484848484848,328.43939393939394,291.3041125541125,NA
Townsend,1981,E01009122,1786.6217032967033,806.5304945054945,160.01868131868133,606.0758241758242,53.354670329670334,157.73379120879122,374.8436813186813,NA
Townsend,1981,E01009123,1560.5,784,130.27777777777777,583.6111111111111,35.111111111111114,260.3333333333333,310.1111111111111,NA
Townsend,1981,E01009124,1979.9444444444446,942.8888888888889,193.38888888888889,805.5,32,59.66666666666667,553.6666666666666,NA
Townsend,1981,E01009125,1763.1666666666667,898,115.16666666666667,644.6666666666666,41,417.6666666666667,330.8333333333333,NA
Townsend,1981,E01009126,1297.75,617.5416666666666,60.791666666666664,473.16666666666663,17.708333333333332,427.0416666666667,179.70833333333331,NA
Townsend,1981,E01009127,1582.404761904762,690.8154761904761,140.92857142857142,532.8988095238095,50.80952380952381,140.32142857142856,314.66666666666663,NA
Townsend,1981,E01009128,1503.2,649.8,145.73333333333335,544.0083333333333,43.81666666666667,121.73333333333333,371.89166666666665,NA
Townsend,1981,E01009129,1747.7445887445888,791.9069264069265,172.5465367965368,594.3685064935065,56.97835497835498,117.13419913419914,378.62283549783547,NA
Townsend,1981,E01009130,1662.8853174603173,700.3984126984127,150.11984126984126,600.7892857142857,45.576190476190476,103.87777777777778,402.35436507936504,NA
Townsend,1981,E01009131,1297.4444444444443,550.5,138.88888888888889,456.05555555555554,39.611111111111114,93,312.6111111111111,NA
Townsend,1981,E01009132,1804.6655844155844,782.9805194805194,174.06709956709958,630.008658008658,64.71212121212122,148.63311688311688,401.68831168831167,NA
Townsend,1981,E01009133,1502.2916666666665,643.8095238095239,119.69047619047619,512.6309523809523,47.27380952380952,80.96428571428571,331.08928571428567,NA
Townsend,1981,E01009134,1584.548076923077,711.7777777777778,119.80876068376068,549.6816239316239,46.417735042735046,144.20299145299145,355.5705128205128,NA
Townsend,1981,E01009135,789.3333333333334,396.7348484848485,39.63636363636364,291.42424242424244,10.371212121212121,157.0681818181818,110.88636363636364,NA
Townsend,1981,E01009136,1104.3545454545454,464.36439393939395,81.48333333333333,436.40984848484845,19.52348484848485,96.60681818181818,271.0159090909091,NA
Townsend,1981,E01009137,1883.9233821733822,826.3919413919414,166.75076312576311,626.4139194139194,71.70772283272284,176.67368742368743,399.02106227106225,NA
Townsend,1981,E01009138,1348.625541125541,686.4632034632034,87.38961038961038,502.18398268398266,30.685064935064936,364.6525974025974,238.02597402597402,NA
Townsend,1981,E01009139,1721.8428571428572,864.202380952381,123.35714285714286,606.7380952380953,40.64047619047619,471.5190476190476,288.17380952380955,NA
Townsend,1981,E01009140,1651.1666666666667,845.0877192982456,164.44035087719297,626.7473684210527,47.03508771929825,314.9947368421053,338.7368421052632,NA
Townsend,1981,E01009141,1612.857683982684,664.9054834054834,178.8202380952381,580.0014790764791,35.63964646464646,6.298989898989899,489.97720057720056,NA
Townsend,1981,E01009143,1733.8055555555557,800.3033333333334,142.3111111111111,766.5366666666666,32.55222222222222,43.86,613.1988888888889,NA
Townsend,1981,E01009145,1151.1818181818182,551.1363636363636,93.07575757575758,440.5681818181818,38.598484848484844,216.43939393939394,250.97727272727272,NA
Townsend,1981,E01009146,808.8111111111111,553.1055555555556,57.461111111111116,502.1611111111111,14.450000000000001,3.138888888888889,345.15,NA
Townsend,1981,E01009147,1310.0497835497836,686.9480519480519,92.84415584415584,519.2597402597403,24.442640692640694,240.9556277056277,223.7229437229437,NA
Townsend,1981,E01009151,1941.7142857142858,795.0714285714286,153.02380952380952,564.75,92.13095238095238,395.6666666666667,371.17857142857144,NA
Townsend,1981,E01009152,1799.2857142857142,820.4285714285714,221.84285714285716,461.2,78.78571428571428,273.4,284.57142857142856,NA
Townsend,1981,E01009153,2474.8333333333335,1154.078947368421,252.42631578947368,847.5859649122807,96.99824561403508,253.3719298245614,592.1964912280702,NA
Townsend,1981,E01009155,1604.6666666666667,569.6666666666667,107.66666666666667,467,28.5,0,255.66666666666669,NA
Townsend,1981,E01009157,2211.1363636363635,932.8084415584415,136.00974025974025,698.2337662337662,35.467532467532465,75.48376623376623,343.7402597402597,NA
Townsend,1981,E01009158,1658.9990842490843,891.3205128205128,104.68772893772893,587.3296703296703,37.794871794871796,209.92399267399267,298.4166666666667,NA
Townsend,1981,E01009159,836.8055555555555,380.020202020202,64.08712121212122,291.1300505050505,19.16540404040404,99.5479797979798,153.54545454545456,NA
Townsend,1981,E01009160,2305.572222222222,1057.0388888888888,211.61666666666667,792.9388888888889,37.92777777777778,78.86666666666667,484.8333333333333,NA
Townsend,1981,E01009161,1175.138888888889,456.25,75.02777777777777,372.0833333333333,14.972222222222221,39.111111111111114,187.72222222222223,NA
Townsend,1981,E01009162,1961.0532967032968,955.5604395604396,94.4456043956044,683.0703296703297,33.83846153846154,438.7379120879121,284.97857142857146,NA
Townsend,1981,E01009164,2024.8333333333333,921.2222222222222,150.26388888888889,669.2638888888889,51.09722222222222,279.80555555555554,343.1111111111111,NA
Townsend,1981,E01009165,1316.8968253968253,623.6825396825396,110.48412698412697,466.8492063492063,29.952380952380953,140.45238095238093,277.6587301587302,NA
Townsend,1981,E01009166,1425.647202797203,734.0814685314685,69.5472027972028,530.9499999999999,23.49055944055944,312.2423076923077,240.7,NA
Townsend,1981,E01009167,1587,764.1801948051948,95.82954545454545,544.237012987013,30.788961038961038,310.73376623376623,254.9724025974026,NA
Townsend,1981,E01009168,1583.095104895105,812.155710955711,60.87459207459208,598.5282051282052,19.12097902097902,468.8769230769231,235.86410256410258,NA
Townsend,1981,E01009169,1419.1666666666665,693.5238095238095,48.83333333333333,558.3571428571429,19.095238095238095,385.07142857142856,237.4047619047619,NA
Townsend,1981,E01009170,1666.368131868132,906.9703296703296,54.96153846153846,615.9483516483516,12.912087912087912,529.2780219780219,191.33846153846153,NA
Townsend,1981,E01009171,1599.3833333333332,782.2583333333333,75.64166666666667,650.05,18.983333333333334,312.1,305.2916666666667,NA
Townsend,1981,E01009172,1600.4264069264068,727.4599567099567,163.8852813852814,513.1504329004329,51.490800865800864,97.84902597402598,315.38257575757575,NA
Townsend,1981,E01009173,1955.6450216450216,854.1471861471862,168.9004329004329,674.5995670995671,53.830627705627705,122.00811688311688,430.2602813852814,NA
Townsend,1981,E01009174,1346.7032967032967,626.6483516483516,67.68131868131869,448.86813186813185,23.69230769230769,144.97802197802199,191.8021978021978,NA
Townsend,1981,E01009175,1552.6301587301587,760.2444444444445,89.88571428571429,565.7603174603174,30.42063492063492,410.9063492063492,299.03333333333336,NA
Townsend,1981,E01009176,1537.6666666666667,801.4,68.2,600.3666666666667,11.15,410.8333333333333,195.63333333333333,NA
Townsend,1981,E01009177,1268.7833333333333,586.4583333333334,76.45833333333333,476.65,20.46666666666667,354.325,258.1,NA
Townsend,1981,E01009178,1777.1650793650792,894.7638888888889,102.11309523809524,707.1277777777777,34.60079365079365,428.31388888888887,389.1142857142857,NA
Townsend,1981,E01009179,1453.2,687.8,56.6,542.2,11.2,395.2,219.2,NA
Townsend,1981,E01009182,1603.3666666666668,768.8444444444444,172.07777777777778,577.2111111111111,77.96666666666667,187.07777777777778,358.0777777777778,NA
Townsend,1981,E01009183,1339.5357142857142,668.2087301587302,40.75873015873016,472.29603174603176,9.39126984126984,347.49285714285713,78.32063492063492,NA
Townsend,1981,E01009184,1445.3392857142858,703.9444444444445,96.90873015873015,608.3234126984127,25.007936507936506,303.3511904761905,319.54563492063494,NA
Townsend,1981,E01009185,1318.8666666666666,669.2142857142857,41.86190476190476,533.2,11.021428571428572,349.3857142857143,159.28571428571428,NA
Townsend,1981,E01009186,1714.5,819.45,55.9,694.7,11.95,415.65,277.1,NA
Townsend,1981,E01009187,1525.0222222222221,814.4714285714285,64.82063492063492,680.5333333333333,11.423809523809524,385.184126984127,241.1952380952381,NA
Townsend,1981,E01009188,1366.4801587301586,707.5333333333333,87.88888888888889,617.9619047619047,13.288095238095238,308.36587301587304,282.62380952380954,NA
Townsend,1981,E01009189,1360.6857142857143,685.4000000000001,62.24285714285715,520.7,15.857142857142858,382.7,186.02857142857144,NA
Townsend,1981,E01009192,2833.4,976.5666666666666,277.3333333333333,602.7,193.76666666666665,453.8666666666667,390.0333333333333,NA
Townsend,1981,E01009195,1539.142857142857,683.7428571428571,96.88571428571429,545.1142857142858,33.51428571428571,354.22857142857146,330.85714285714283,NA
Townsend,1981,E01009197,475.97142857142853,229.2,42.62857142857143,177.42857142857144,10.742857142857144,88.54285714285714,109.45714285714286,NA
Townsend,1981,E01009199,567.1600420168068,251.29242897158863,89.99365146058423,228.29097839135653,18.256006402561024,15.905338135254102,186.95694277711084,NA
Townsend,1981,E01009200,777.7199579831934,312.31328531412566,111.18920568227291,284.20045018007204,32.55542216886755,18.48323329331733,226.1859143657463,NA
Townsend,1981,E01009201,2025.2012271062272,928.0876007326008,197.1780402930403,713.5452014652014,57.75798534798535,32.60465201465202,534.7184065934066,NA
Townsend,1981,E01009202,1127.9595737595737,473.73060273060275,102.00912420912421,404.58588078588076,27.507425907425908,55.7039627039627,294.9819180819181,NA
Townsend,1981,E01009204,2314.4476984126986,1052.0233597883598,287.20275132275134,941.1929365079365,81.16534391534391,12.193809523809525,781.8885978835979,NA
Townsend,1981,E01009205,1664.4153846153845,785.2615384615384,80.14871794871794,577.2717948717949,16.02051282051282,386.6102564102564,213.13333333333333,NA
Townsend,1981,E01009206,1610.1222222222223,823.9817460317461,35.336507936507935,575.7333333333333,14.524603174603175,513.1563492063492,147.60238095238094,NA
Townsend,1981,E01009207,1588.3333333333335,806.9265873015873,35.224603174603175,603.4666666666667,11.478174603174605,534.240873015873,184.40039682539683,NA
Townsend,1981,E01009208,1526.4785714285715,782.15,39.67857142857143,544.6857142857143,9.542857142857143,455.9642857142857,159.90714285714287,NA
Townsend,1981,E01009209,2046.124358974359,1037.5382478632478,85.4034188034188,831.0282051282052,20.670726495726495,536.769017094017,352.4626068376068,NA
Townsend,1981,E01009210,1613.556118881119,878.8036963036964,73.44248251748252,642.0943556443557,24.844955044955046,347.81533466533466,290.5681818181818,NA
Townsend,1981,E01009211,415.63076923076926,212.72307692307695,31.364102564102563,163.4102564102564,6.174358974358975,60.08717948717949,86.33333333333333,NA
Townsend,1981,E01009212,2087.992091242091,1062.1073926073925,109.7052947052947,858.8253413253414,27.214452214452216,278.1988011988012,477.1381951381951,NA
Townsend,1981,E01009213,1618.9777972027973,802.0104895104896,83.16066433566434,634.8371794871795,22.88881118881119,339.50384615384615,330.78333333333336,NA
Townsend,1981,E01009214,1685.7038961038961,798.5636363636363,110.25194805194805,708.3636363636364,25.137662337662338,154.42597402597403,439.97402597402595,NA
Townsend,1981,E01009215,1767.2276057276058,916.7103896103896,124.17758352758352,771.4639804639804,17.107525807525807,242.25848595848595,451.7735042735043,NA
Townsend,1981,E01009216,1585.6538461538462,808.0084249084249,63.84920634920635,578.9492063492064,12.071428571428571,413.28620268620267,210.76788766788766,NA
Townsend,1981,E01009217,1884.7435897435898,901.025641025641,46.743589743589745,657.3461538461538,11.961538461538462,500.9102564102564,206.5769230769231,NA
Townsend,1981,E01009218,1541.7142857142858,727.0428571428571,35.17142857142857,614.6,2.9285714285714284,450.87142857142857,191,NA
Townsend,1981,E01009219,1552.163492063492,774.068253968254,50.906349206349205,625.4666666666666,10.282539682539683,450.25079365079364,261.73333333333335,NA
Townsend,1981,E01009220,1531.154401154401,644.6767676767677,93.51226551226551,611.3347763347764,25.927849927849927,262.4718614718615,370.9422799422799,NA
Townsend,1981,E01009221,1756.150974025974,841.0123376623377,108.48181818181818,648.1477272727273,31.761688311688314,416.9198051948052,301.62824675324674,NA
Townsend,1981,E01009222,1475.142676767677,641.2794011544012,117.67279942279943,571.9801587301588,28.36760461760462,165.7180735930736,368.32233044733044,NA
Townsend,1981,E01009223,1285.725974025974,613.8909090909091,49.67012987012987,492.6714285714286,21.124675324675323,431.48441558441556,198.77142857142857,NA
Townsend,1981,E01009224,1651.387445887446,931.839393939394,104.58419913419914,570.7857142857142,13.654978354978354,525.5818181818182,169.29761904761904,NA
Townsend,1981,E01009225,1782.5430735930736,948.0541125541125,87.8430735930736,678.1967532467532,23.445021645021644,461.00454545454545,252.69329004329003,NA
Townsend,1981,E01009226,1709.996153846154,867.45,83.67307692307692,666.3576923076923,23.45769230769231,547.3115384615385,276.9076923076923,NA
Townsend,1981,E01009227,1744.9714285714285,910.1428571428571,76.48571428571428,615.5714285714286,27.771428571428572,530.9285714285714,208.42857142857142,NA
Townsend,1981,E01009228,2002.733116883117,1023.2077922077923,98.9474025974026,747.9175324675325,28.902597402597404,603.824025974026,278.27337662337663,NA
Townsend,1981,E01009229,1433.5107142857144,760.7321428571429,57.824999999999996,526.175,19.017857142857142,497.0357142857143,179.99642857142857,NA
Townsend,1981,E01009230,1761.2972222222222,908.35,77.71626984126983,658.0440476190475,20.400793650793652,585.7956349206349,255.53809523809522,NA
Townsend,1981,E01009231,1841.831818181818,917.1310606060606,71.99545454545455,679.8954545454545,14.879545454545454,609.8462121212121,220.0689393939394,NA
Townsend,1981,E01009232,1728.6158008658008,858.5487012987013,79.68073593073593,664.4545454545455,20.27164502164502,575.8668831168832,250.05844155844156,NA
Townsend,1981,E01009233,1387.5909090909092,596.7857142857143,103.83116883116884,561.3766233766235,32.27272727272727,123.47402597402598,377.7857142857143,NA
Townsend,1981,E01009234,1607.7666666666667,706.35,52.05,670.2166666666667,10.883333333333333,573.6833333333333,298.03333333333336,NA
Townsend,1981,E01009235,1512.7045454545455,775.6590909090909,45.48863636363637,558.5909090909091,18.329545454545453,503.7613636363636,188.14772727272728,NA
Townsend,1981,E01009236,1264.2,583.45,37.95,497.95000000000005,14.2,430.9,220.65,NA
Townsend,1981,E01009237,1736.3766233766235,891.2808441558442,85.62175324675324,645.7126623376623,31.357142857142858,408.4918831168831,270.5487012987013,NA
Townsend,1981,E01009238,1761.6404761904762,884.4357142857143,58.653571428571425,659.6119047619047,20.24642857142857,577.2535714285714,222.6702380952381,NA
Townsend,1981,E01009239,1118.0166666666667,569.1,60.666666666666664,464.525,14.691666666666666,320.15,211.15,NA
Townsend,1981,E01009240,1411.1151515151514,716.9295454545454,56.16136363636364,551.2765151515151,29.4,507.71590909090907,211.37121212121212,NA
Townsend,1981,E01009241,1661.317748917749,815.6705627705628,73.95497835497835,633.2489177489177,22.83809523809524,595.3636363636364,215.8181818181818,NA
Townsend,1981,E01009242,1787.3242424242424,874.0818181818182,81.84848484848484,675.0431818181818,31.088636363636365,607.6909090909091,254.55454545454546,NA
Townsend,1981,E01009243,1868.5920634920635,970.9341269841269,70.68333333333334,691.7595238095238,31.271428571428572,575.202380952381,211.37063492063493,NA
Townsend,1981,E01009244,1242.0547619047618,537.8440476190476,47.96071428571428,534.6107142857143,14.505952380952381,456.675,256.3928571428571,NA
Townsend,1981,E01009245,1301.4161616161616,681.1323232323232,40.84848484848485,479.1454545454545,12.16060606060606,405.6181818181818,143.92525252525252,NA
Townsend,1981,E01009246,1512.3969696969698,754.6963203463204,49.35281385281385,537.4108225108225,24.48982683982684,464.32337662337665,177.2991341991342,NA
Townsend,1981,E01009247,1553.6190476190477,770.702380952381,61.82142857142857,556.0357142857142,24.285714285714285,520.0833333333334,166.22619047619048,NA
Townsend,1981,E01009248,1577.5119047619048,691.8630952380952,70.06547619047619,674.1964285714286,14.934523809523808,597.9345238095239,319.20238095238096,NA
Townsend,1981,E01009249,1517.968253968254,763.3190476190476,54.12539682539683,573.4492063492063,15.741269841269842,451.28253968253966,205.27142857142857,NA
Townsend,1981,E01009250,1710.7008547008547,904.8290598290599,65.56410256410257,622.4615384615385,10.581196581196581,492.70940170940173,174.84615384615387,NA
Townsend,1981,E01009251,1627.9761904761906,786.4285714285714,56.19047619047619,655.3571428571429,10,521.6666666666667,220.71428571428572,NA
Townsend,1981,E01009252,1366.935064935065,653.8683261183261,48.5450937950938,525.1753246753246,11.34054834054834,413.0916305916306,188.84343434343435,NA
Townsend,1981,E01009253,1609.6086691086691,773.1376068376069,45.32637362637362,632.6051282051283,12.161660561660561,455.92869352869354,228.2871794871795,NA
Townsend,1981,E01009254,1780.0071428571428,802.0301587301587,83.2936507936508,653.2214285714285,35.13531746031746,355.2210317460317,318.3531746031746,NA
Townsend,1981,E01009255,1606.2333333333333,806.2476190476191,90.32857142857142,595.7880952380953,13.604761904761904,339.9642857142857,267.3,NA
Townsend,1981,E01009256,1665.2714285714285,802.1714285714286,81.0968253968254,645.8305555555555,27.096031746031745,338.640873015873,316.72539682539684,NA
Townsend,1981,E01009257,2090.2714285714287,990.3936507936507,129.93809523809523,729.0924603174603,32.02460317460317,311.50595238095235,356.0825396825397,NA
Townsend,1981,E01009258,1801.6960317460316,827.2805555555556,105.91428571428571,647.5170634920635,35.53055555555556,156.08333333333334,356.8464285714286,NA
Townsend,1981,E01009259,1686.4285714285713,736.5714285714286,118.71428571428571,573.2857142857142,37.42857142857143,62.42857142857143,331.42857142857144,NA
Townsend,1981,E01009260,1632.564935064935,849.5126262626262,34.93109668109668,615.3961038961039,5.635642135642136,590.6702741702742,85.03751803751804,NA
Townsend,1981,E01009261,1738.5880952380953,844.4777777777778,54.96031746031746,673.302380952381,13.951984126984128,573.556746031746,201.92460317460316,NA
Townsend,1981,E01009262,1126.4450549450548,575.3351648351648,32.57692307692308,445.1021978021978,6.82967032967033,381.9593406593407,107.22087912087912,NA
Townsend,1981,E01009263,1397.5428571428572,737.0571428571428,94.18571428571428,613.5428571428572,19.057142857142857,365.07142857142856,252.6,NA
Townsend,1981,E01009264,999.8825396825397,559.2055555555555,62.96825396825397,504.5484126984127,36.41428571428571,158.11111111111111,252.73015873015873,NA
Townsend,1981,E01009265,1579.4370851370852,767.3979797979798,102.1955266955267,595.962049062049,48.93852813852814,314.1868686868687,259.57864357864355,NA
Townsend,1981,E01009266,1927.5277777777778,879.3428515928516,141.80079642579642,655.3976301476301,61.732226107226104,504.5181623931624,343.846250971251,NA
Townsend,1981,E01009267,1496.0695187165775,766.3919786096257,47.643493761140824,567.4048128342246,14.31693404634581,434.5839572192514,139.4331550802139,NA
Townsend,1981,E01009268,1376.742857142857,614.3238095238096,104.34285714285714,424.3047619047619,53.16190476190476,370.4761904761905,171.63809523809525,NA
Townsend,1981,E01009269,1377.55,670.6772727272727,97.06136363636364,485.99545454545455,44.76590909090909,354.875,254.69772727272726,NA
Townsend,1981,E01009270,2042.7857142857142,875.2527472527472,265.7879120879121,559.2516483516483,99.85164835164835,342.12747252747255,318.41648351648354,NA
Townsend,1981,E01009271,1269,562.9333333333333,118.93333333333334,368.29999999999995,60.8,260.0333333333333,203.33333333333334,NA
Townsend,1981,E01009272,913.6571428571428,436.1064935064935,66.47532467532467,328.50129870129865,18.916883116883117,238.25714285714287,131.26493506493506,NA
Townsend,1981,E01009273,1905.1,871.5,216.66666666666669,508.9666666666667,91.26666666666667,386.0333333333333,274.2,NA
Townsend,1981,E01009274,1779.6888888888889,845.6111111111111,196.51111111111112,536.6,79.7,375.5111111111111,296.1222222222222,NA
Townsend,1981,E01009275,1739.606349206349,707.7047619047619,225.67460317460316,425.1428571428571,97.37619047619047,249.4142857142857,289.47301587301587,NA
Townsend,1981,E01009276,1700.5196078431372,987.5490196078431,55.88235294117647,575.8039215686274,13.137254901960784,556.0980392156863,72.01960784313725,NA
Townsend,1981,E01009278,1405.1538461538462,715.3282051282051,39.38461538461539,496.95384615384614,6.810256410256411,468.62051282051283,94.12820512820512,NA
Townsend,1981,E01009279,1447.9282188399836,719.0600575894694,39.04529457470634,514.0425979249509,5.745006627359569,477.26541432423784,87.51757392933864,NA
Townsend,1981,E01009280,1004.3956043956044,508.2802197802198,31.272893772893774,396.05494505494505,7.642857142857142,205.16575091575092,161.26556776556777,NA
Townsend,1981,E01009281,1378.0210622710622,644.7197802197802,26.143772893772894,526.945054945055,6.273809523809524,275.6675824175824,164.81776556776555,NA
Townsend,1981,E01009282,1245.7666666666667,607.5,40.766666666666666,508.06666666666666,10.522222222222222,417.7,246.5,NA
Townsend,1981,E01009283,1387.709090909091,698.8303030303031,51.60606060606061,496.1757575757576,13.248484848484848,393.74545454545455,184.47272727272727,NA
Townsend,1981,E01009284,1634.5047619047618,790.8809523809524,82.27619047619048,612.3809523809524,28.942857142857143,336.7642857142857,320.87619047619046,NA
Townsend,1981,E01009286,1101.7611832611833,536.2359307359307,39.277056277056275,437.044733044733,14.727994227994227,328.26911976911975,203.4126984126984,NA
Townsend,1981,E01009288,1092.2,470.67727272727274,27.106060606060606,347.7712121212121,6.357575757575757,254.9439393939394,95.83787878787878,NA
Townsend,1981,E01009289,1230.3,607.4285714285714,92.05,488.8571428571429,27.757142857142856,295.50714285714287,296.84285714285716,NA
Townsend,1981,E01009290,1061.904761904762,532.6666666666666,35.76190476190476,428.3333333333333,16.761904761904763,329.2857142857143,208.52380952380952,NA
Townsend,1981,E01009291,1593.904761904762,710.984126984127,80.3015873015873,622.1746031746031,26.03174603174603,326.38095238095235,320.6190476190476,NA
Townsend,1981,E01009292,1910.7,916.7619047619047,53.30952380952381,689.1904761904761,26.576190476190476,609.6714285714286,234.3,NA
Townsend,1981,E01009293,1094.9,541.7083333333334,37.15,424.475,15.644444444444444,347.425,183.70833333333334,NA
Townsend,1981,E01009294,1753.418421855922,753.7043650793651,66.01137057387058,689.4441391941392,16.079288766788768,426.17559523809524,280.8288308913309,NA
Townsend,1981,E01009295,1406.7393162393162,672.1746031746031,39.98168498168498,498.1074481074481,15.558608058608058,349.9761904761905,186.65628815628816,NA
Townsend,1981,E01009296,1405.909090909091,723.5719696969697,58.35606060606061,572.9507575757576,26.348484848484848,446.0037878787879,298.31439393939394,NA
Townsend,1981,E01009297,2228.055944055944,1072.1804195804195,152.3754662004662,776.020979020979,53.424417249417246,233.62319347319345,382.63228438228435,NA
Townsend,1981,E01009298,1440.5181818181818,618.5272727272727,119.3909090909091,527.6818181818182,37.736363636363635,119.21818181818182,339.3909090909091,NA
Townsend,1981,E01009299,1343.530303030303,618.4166666666666,102.6969696969697,509.97727272727275,26.090909090909093,136.68939393939394,319.0151515151515,NA
