lsoa21,ED91CD,prop_ED
E01009026,07CNFJ18,0.16666666666666666
E01009028,07CNFJ08,0.7777777777777778
E01009028,07CNFJ19,0.6923076923076923
E01009028,07CNFJ18,0.5
E01009028,07CNFJ17,0.2
E01009028,07CNFJ07,0.3333333333333333
E01009029,07CNFJ18,0.3333333333333333
E01009029,07CNFJ19,0.3076923076923077
E01009029,07CNFJ17,0.2
E01009029,07CNFJ08,0.1111111111111111
E01009029,07CNFJ09,1
E01009029,07CNFJ10,0.2
E01009029,07CNFJ20,0.23076923076923078
E01009030,07CNFK12,1
E01009030,07CNFK11,0.35714285714285715
E01009030,07CNFK13,0.38461538461538464
E01009031,07CNFK10,0.23076923076923078
E01009031,07CNFK14,0.9090909090909091
E01009031,07CNFK15,0.7142857142857143
E01009031,07CNFK25,0.15384615384615385
E01009031,07CNFK26,0.1
E01009031,07CNFK17,0.06666666666666667
E01009031,07CNFK13,0.46153846153846156
E01009032,07CNFK16,1
E01009032,07CNFK18,0.7142857142857143
E01009032,07CNFK17,0.4666666666666667
E01009032,07CNFK13,0.15384615384615385
E01009032,07CNFK20,0.08333333333333333
E01009032,07CNFK19,0.42857142857142855
E01009033,07CNFK22,1
E01009033,07CNFK20,0.75
E01009033,07CNFK33,0.2857142857142857
E01009033,07CNFK21,1
E01009034,07CNFK26,0.9
E01009034,07CNFK25,0.3076923076923077
E01009034,07CNFK27,0.7142857142857143
E01009034,07CNFK29,0.2222222222222222
E01009034,07CNFK30,0.18181818181818182
E01009035,07CNFK15,0.14285714285714285
E01009035,07CNFK27,0.14285714285714285
E01009035,07CNFK17,0.4666666666666667
E01009035,07CNFK31,0.7
E01009035,07CNFK19,0.5714285714285714
E01009035,07CNFK18,0.2857142857142857
E01009035,07CNFK20,0.16666666666666666
E01009035,07CNFK32,0.4
E01009036,07CNFK27,0.14285714285714285
E01009036,07CNFK30,0.8181818181818182
E01009036,07CNFK38,0.6
E01009036,07CNFK36,0.625
E01009036,07CNFK37,0.09090909090909091
E01009036,07CNFK34,0.5
E01009036,07CNFK31,0.1
E01009037,07CNFK25,0.5384615384615384
E01009037,07CNFK23,1
E01009037,07CNFK28,0.6
E01009037,07CNFK24,1
E01009037,07CNFK14,0.09090909090909091
E01009037,07CNFK29,0.1111111111111111
E01009039,07CNFK38,0.1
E01009039,07CNFK37,0.8181818181818182
E01009039,07CNFK35,0.4
E01009039,07CNFK40,0.6363636363636364
E01009039,07CNFK36,0.375
E01009039,07CNFK42,0.5
E01009039,07CNFK41,0.15384615384615385
E01009040,07CNFK29,0.6666666666666666
E01009040,07CNFK35,0.6
E01009040,07CNFK40,0.2727272727272727
E01009040,07CNFK37,0.09090909090909091
E01009040,07CNFK42,0.125
E01009040,07CNFK41,0.46153846153846156
E01009040,07CNFK28,0.4
E01009041,07CNFK40,0.09090909090909091
E01009041,07CNFK42,0.375
E01009041,07CNFK43,1
E01009041,07CNFK39,0.8888888888888888
E01009041,07CNFK38,0.2
E01009041,07CNFK45,0.1
E01009041,07CNFK44,0.18181818181818182
E01009042,07CNFK44,0.8181818181818182
E01009042,07CNFK41,0.38461538461538464
E01009042,07CNFK45,0.9
E01009043,07CNFK07,0.4666666666666667
E01009043,07CNFK06,1
E01009043,07CNFK04,0.6666666666666666
E01009043,07CNFK05,0.2727272727272727
E01009044,07CNFK01,1
E01009044,07CNFK03,0.4
E01009044,07CNFK02,0.8333333333333334
E01009044,07CNFK04,0.3333333333333333
E01009044,07CNFK05,0.09090909090909091
E01009045,07CNFK03,0.6
E01009045,07CNFK02,0.16666666666666666
E01009045,07CNFK07,0.5333333333333333
E01009045,07CNFK05,0.6363636363636364
E01009045,07CNFK08,0.23076923076923078
E01009045,07CNFK11,0.6428571428571429
E01009045,07CNFK09,0.0625
E01009045,07CNFK15,0.14285714285714285
E01009046,07CNFK10,0.7692307692307693
E01009046,07CNFK09,0.9375
E01009046,07CNFK08,0.7692307692307693
E01009047,07CNFL35,1
E01009047,07CNFL43,0.2
E01009047,07CNFL37,0.6
E01009047,07CNFL44,0.23076923076923078
E01009047,07CNFL48,1
E01009048,07CNFL42,1
E01009048,07CNFL43,0.8
E01009048,07CNFL34,1
E01009048,07CNFL29,0.16666666666666666
E01009049,07CNFL27,1
E01009049,07CNFL25,0.75
E01009049,07CNFL02,0.7777777777777778
E01009049,07CNFL09,0.3
E01009049,07CNFL10,0.3333333333333333
E01009049,07CNFL03,0.1111111111111111
E01009050,07CNFL02,0.2222222222222222
E01009050,07CNFL01,0.7142857142857143
E01009050,07CNFL04,0.16666666666666666
E01009050,07CNFL03,0.8888888888888888
E01009050,07CNFL11,0.375
E01009050,07CNFL20,0.16666666666666666
E01009050,07CNFL19,0.5
E01009051,07CNFL01,0.2857142857142857
E01009051,07CNFL05,0.6
E01009051,07CNFL07,0.4
E01009051,07CNFL14,0.2222222222222222
E01009051,07CNFL13,0.2
E01009051,07CNFL15,1
E01009051,07CNFL28,0.2
E01009053,07CNFL16,0.6666666666666666
E01009053,07CNFL17,0.5
E01009053,07CNFL07,0.5333333333333333
E01009053,07CNFL18,0.75
E01009054,07CNFL26,0.42857142857142855
E01009054,07CNFL13,0.7
E01009054,07CNFL14,0.7777777777777778
E01009054,07CNFL07,0.06666666666666667
E01009054,07CNFL33,0.42857142857142855
E01009056,07CNFL08,1
E01009056,07CNFL10,0.5555555555555556
E01009056,07CNFL29,0.6666666666666666
E01009056,07CNFL09,0.7
E01009056,07CNFL25,0.25
E01009057,07CNFL11,0.625
E01009057,07CNFL30,1
E01009057,07CNFL29,0.16666666666666666
E01009057,07CNFL37,0.4
E01009057,07CNFL36,0.4
E01009057,07CNFL19,0.5
E01009057,07CNFL10,0.1111111111111111
E01009058,07CNFL28,0.8
E01009058,07CNFL26,0.42857142857142855
E01009058,07CNFL17,0.5
E01009058,07CNFL16,0.3333333333333333
E01009058,07CNFL33,0.14285714285714285
E01009058,07CNFL18,0.25
E01009059,07CNFL32,1
E01009059,07CNFL38,0.1111111111111111
E01009059,07CNFL36,0.6
E01009059,07CNFL31,0.875
E01009059,07CNFL20,0.8333333333333334
E01009060,07CNFL45,0.5714285714285714
E01009060,07CNFL39,1
E01009060,07CNFL38,0.5555555555555556
E01009060,07CNFL50,0.2727272727272727
E01009060,07CNFL40,0.2
E01009060,07CNFL46,0.3333333333333333
E01009061,07CNFL46,0.6666666666666666
E01009061,07CNFL47,0.75
E01009061,07CNFL41,0.5
E01009061,07CNFL33,0.42857142857142855
E01009061,07CNFL40,0.8
E01009062,07CNFL44,0.7692307692307693
E01009062,07CNFL38,0.3333333333333333
E01009062,07CNFL49,1
E01009062,07CNFL50,0.18181818181818182
E01009062,07CNFL52,0.5714285714285714
E01009062,07CNFL45,0.42857142857142855
E01009064,07CNFM37,0.2727272727272727
E01009064,07CNFM43,0.5
E01009064,07CNFM44,1
E01009064,07CNFM45,0.3333333333333333
E01009064,07CNFM46,0.8888888888888888
E01009065,07CNFM01,0.6153846153846154
E01009065,07CNFM04,0.8461538461538461
E01009065,07CNFM07,0.35
E01009065,07CNFM05,0.3333333333333333
E01009065,07CNFM08,0.625
E01009066,07CNFM01,0.38461538461538464
E01009066,07CNFM03,1
E01009066,07CNFM02,1
E01009067,07CNFM09,0.8571428571428571
E01009067,07CNFM06,1
E01009067,07CNFM07,0.65
E01009067,07CNFM04,0.15384615384615385
E01009067,07CNFM16,0.23076923076923078
E01009067,07CNFM10,0.2777777777777778
E01009068,07CNFM15,0.5625
E01009068,07CNFM10,0.7222222222222222
E01009068,07CNFM11,0.8
E01009068,07CNFM05,0.2222222222222222
E01009068,07CNFM13,0.21428571428571427
E01009068,07CNFM08,0.375
E01009068,07CNFM14,0.07692307692307693
E01009068,07CNFM16,0.07692307692307693
E01009069,07CNFM12,1
E01009069,07CNFM14,0.6923076923076923
E01009069,07CNFM11,0.2
E01009069,07CNFM13,0.7857142857142857
E01009069,07CNFM05,0.4444444444444444
E01009070,07CNFM20,1
E01009070,07CNFM19,0.7777777777777778
E01009070,07CNFM21,0.6363636363636364
E01009070,07CNFM23,0.3333333333333333
E01009070,07CNFM22,0.3333333333333333
E01009071,07CNFM26,0.4444444444444444
E01009071,07CNFM16,0.46153846153846156
E01009071,07CNFM17,1
E01009071,07CNFM28,0.09090909090909091
E01009071,07CNFM29,0.2727272727272727
E01009071,07CNFM15,0.375
E01009071,07CNFM14,0.07692307692307693
E01009071,07CNFM36,0.08333333333333333
E01009071,07CNFM27,0.8571428571428571
E01009071,07CNFM25,0.125
E01009071,07CNFM24,0.1
E01009071,07CNFM38,0.16666666666666666
E01009072,07CNFM26,0.5555555555555556
E01009072,07CNFM18,1
E01009072,07CNFM25,0.25
E01009072,07CNFM21,0.36363636363636365
E01009072,07CNFM24,0.3
E01009072,07CNFM16,0.23076923076923078
E01009072,07CNFM09,0.14285714285714285
E01009072,07CNFM19,0.2222222222222222
E01009072,07CNFM23,0.16666666666666666
E01009073,07CNFM40,0.8
E01009073,07CNFM39,0.14285714285714285
E01009073,07CNFM41,0.6666666666666666
E01009073,07CNFM38,0.3333333333333333
E01009073,07CNFM42,1
E01009074,07CNFM23,0.5
E01009074,07CNFM24,0.6
E01009074,07CNFM22,0.6666666666666666
E01009074,07CNFM38,0.5
E01009074,07CNFM39,0.8571428571428571
E01009074,07CNFM41,0.3333333333333333
E01009074,07CNFM40,0.2
E01009075,07CNFM32,0.3333333333333333
E01009075,07CNFM14,0.15384615384615385
E01009075,07CNFM31,1
E01009075,07CNFM33,0.375
E01009075,07CNFM30,1
E01009075,07CNFM15,0.0625
E01009075,07CNFM29,0.5454545454545454
E01009077,07CNFM36,0.8333333333333334
E01009077,07CNFM27,0.14285714285714285
E01009077,07CNFM25,0.625
E01009077,07CNFM37,0.7272727272727273
E01009077,07CNFM43,0.375
E01009077,07CNFM45,0.3333333333333333
E01009077,07CNFM47,0.2857142857142857
E01009077,07CNFM46,0.1111111111111111
E01009078,07CNFM34,0.625
E01009078,07CNFM28,0.18181818181818182
E01009078,07CNFM35,0.4444444444444444
E01009078,07CNFM36,0.08333333333333333
E01009078,07CNFM43,0.125
E01009078,07CNFM47,0.7142857142857143
E01009078,07CNFM45,0.3333333333333333
E01009079,07CNFN13,0.09090909090909091
E01009079,07CNFN10,0.42857142857142855
E01009079,07CNFN50,0.3
E01009079,07CNFN02,0.75
E01009079,07CNFN01,1
E01009079,07CNFN09,0.6
E01009079,07CNFN11,0.25
E01009079,07CNFN03,0.36363636363636365
E01009080,07CNFN03,0.6363636363636364
E01009080,07CNFN04,1
E01009080,07CNFN12,0.7142857142857143
E01009080,07CNFN17,0.125
E01009080,07CNFN05,0.1
E01009080,07CNFN02,0.25
E01009080,07CNFN51,0.5
E01009081,07CNFN16,0.2
E01009081,07CNFN15,0.2857142857142857
E01009081,07CNFN13,0.36363636363636365
E01009081,07CNFN14,0.4444444444444444
E01009081,07CNFN11,0.75
E01009081,07CNFN50,0.7
E01009081,07CNFN51,0.5
E01009082,07CNFN13,0.09090909090909091
E01009082,07CNFN10,0.14285714285714285
E01009082,07CNFN07,0.8888888888888888
E01009082,07CNFN06,0.4166666666666667
E01009082,07CNFN09,0.4
E01009082,07CNFN08,1
E01009083,07CNFN17,0.625
E01009083,07CNFN05,0.8
E01009083,07CNFN12,0.2857142857142857
E01009083,07CNFN18,1
E01009083,07CNFN16,0.2
E01009084,07CNFN23,0.6666666666666666
E01009084,07CNFN14,0.5555555555555556
E01009084,07CNFN16,0.2
E01009084,07CNFN15,0.14285714285714285
E01009084,07CNFN26,0.125
E01009084,07CNFN13,0.18181818181818182
E01009084,07CNFN21,0.5
E01009084,07CNFN10,0.14285714285714285
E01009085,07CNFN27,0.125
E01009085,07CNFN26,0.25
E01009085,07CNFN23,0.2222222222222222
E01009085,07CNFN20,0.8
E01009085,07CNFN21,0.5
E01009085,07CNFN13,0.2727272727272727
E01009085,07CNFN10,0.2857142857142857
E01009086,07CNFN20,0.2
E01009086,07CNFN19,1
E01009086,07CNFN06,0.5833333333333334
E01009086,07CNFN07,0.1111111111111111
E01009086,07CNFN22,0.8888888888888888
E01009087,07CNFN27,0.125
E01009087,07CNFN28,0.14285714285714285
E01009087,07CNFN30,0.75
E01009087,07CNFN24,0.5714285714285714
E01009087,07CNFN29,0.6666666666666666
E01009087,07CNFN25,0.14285714285714285
E01009087,07CNFN15,0.5714285714285714
E01009087,07CNFN17,0.25
E01009087,07CNFN16,0.4
E01009087,07CNFN05,0.1
E01009088,07CNFN30,0.125
E01009088,07CNFN32,1
E01009088,07CNFN31,1
E01009088,07CNFN24,0.42857142857142855
E01009088,07CNFN25,0.8571428571428571
E01009089,07CNFN27,0.125
E01009089,07CNFN28,0.5714285714285714
E01009089,07CNFN34,0.7142857142857143
E01009089,07CNFN29,0.3333333333333333
E01009089,07CNFN35,0.8
E01009090,07CNFN33,1
E01009090,07CNFN27,0.625
E01009090,07CNFN28,0.2857142857142857
E01009090,07CNFN34,0.14285714285714285
E01009090,07CNFN23,0.1111111111111111
E01009090,07CNFN26,0.625
E01009090,07CNFN22,0.1111111111111111
E01009091,07CNFN42,0.18181818181818182
E01009091,07CNFN38,0.7777777777777778
E01009091,07CNFN30,0.125
E01009091,07CNFN34,0.14285714285714285
E01009091,07CNFN35,0.2
E01009091,07CNFN49,0.6666666666666666
E01009091,07CNFN36,1
E01009092,07CNFN39,0.5454545454545454
E01009092,07CNFN41,0.625
E01009092,07CNFN40,1
E01009092,07CNFN46,0.3333333333333333
E01009092,07CNFN43,0.08333333333333333
E01009092,07CNFN42,0.2727272727272727
E01009093,07CNFN43,0.9166666666666666
E01009093,07CNFN42,0.5454545454545454
E01009093,07CNFN41,0.125
E01009093,07CNFN44,1
E01009093,07CNFN38,0.2222222222222222
E01009093,07CNFN49,0.3333333333333333
E01009094,07CNFN41,0.25
E01009094,07CNFN39,0.18181818181818182
E01009094,07CNFN47,0.9
E01009094,07CNFN46,0.1111111111111111
E01009094,07CNFN48,1
E01009095,07CNFN45,1
E01009095,07CNFN37,1
E01009095,07CNFN39,0.2727272727272727
E01009095,07CNFN47,0.1
E01009095,07CNFN46,0.5555555555555556
E01009096,07CNFP12,0.3333333333333333
E01009096,07CNFP05,0.9333333333333333
E01009096,07CNFP20,0.16666666666666666
E01009096,07CNFP14,1
E01009096,07CNFP13,1
E01009096,07CNFP23,0.3333333333333333
E01009096,07CNFP24,0.6
E01009096,07CNFP25,0.3333333333333333
E01009096,07CNFP06,0.4375
E01009096,07CNFP26,0.07142857142857142
E01009097,07CNFP27,0.6
E01009097,07CNFP16,0.4
E01009097,07CNFP15,0.14285714285714285
E01009097,07CNFP34,1
E01009097,07CNFP33,1
E01009097,07CNFP32,0.7857142857142857
E01009097,07CNFP31,0.1
E01009097,07CNFP26,0.7142857142857143
E01009097,07CNFP07,0.07142857142857142
E01009098,07CNFP09,0.6
E01009098,07CNFP10,1
E01009098,07CNFP03,0.6
E01009098,07CNFP02,0.2222222222222222
E01009098,07CNFP12,0.3333333333333333
E01009098,07CNFP11,0.1
E01009098,07CNFP19,0.9090909090909091
E01009098,07CNFP17,0.42857142857142855
E01009098,07CNFP41,0.1
E01009099,07CNFP21,0.5454545454545454
E01009099,07CNFP23,0.6666666666666666
E01009099,07CNFP30,0.5
E01009099,07CNFP26,0.21428571428571427
E01009099,07CNFP25,0.6666666666666666
E01009099,07CNFP24,0.4
E01009099,07CNFP22,0.3333333333333333
E01009099,07CNFP31,0.9
E01009100,07CNFP02,0.7777777777777778
E01009100,07CNFP01,0.375
E01009100,07CNFP03,0.4
E01009100,07CNFP08,1
E01009100,07CNFP17,0.5714285714285714
E01009100,07CNFP09,0.4
E01009100,07CNFP18,0.7142857142857143
E01009100,07CNFP19,0.09090909090909091
E01009101,07CNFP20,0.75
E01009101,07CNFP21,0.45454545454545453
E01009101,07CNFP22,0.6666666666666666
E01009101,07CNFP27,0.3
E01009101,07CNFP41,0.15
E01009101,07CNFP40,0.05555555555555555
E01009101,07CNFP28,0.5454545454545454
E01009101,07CNFP42,0.08333333333333333
E01009101,07CNFP30,0.5
E01009101,07CNFP29,0.9166666666666666
E01009101,07CNFP32,0.14285714285714285
E01009102,07CNFP18,0.2857142857142857
E01009102,07CNFP40,0.8888888888888888
E01009102,07CNFP36,1
E01009102,07CNFP39,0.9
E01009102,07CNFP41,0.05
E01009102,07CNFP38,0.125
E01009103,07CNFP42,0.9166666666666666
E01009103,07CNFP41,0.7
E01009103,07CNFP28,0.45454545454545453
E01009103,07CNFP20,0.08333333333333333
E01009103,07CNFP27,0.1
E01009103,07CNFP29,0.08333333333333333
E01009103,07CNFP32,0.07142857142857142
E01009104,07CNFP35,1
E01009104,07CNFP37,1
E01009104,07CNFP38,0.875
E01009104,07CNFP40,0.05555555555555555
E01009104,07CNFP39,0.1
E01009105,07CNFP01,0.625
E01009105,07CNFP11,0.9
E01009105,07CNFP04,1
E01009105,07CNFP12,0.3333333333333333
E01009106,07CNFP05,0.06666666666666667
E01009106,07CNFP06,0.5625
E01009106,07CNFP15,0.8571428571428571
E01009106,07CNFP07,0.9285714285714286
E01009106,07CNFP16,0.6
E01009107,07CNFQ17,0.2727272727272727
E01009107,07CNFQ38,0.8571428571428571
E01009107,07CNFQ40,0.7692307692307693
E01009107,07CNFQ39,0.15384615384615385
E01009107,07CNFQ18,0.875
E01009107,07CNFQ41,0.14285714285714285
E01009107,07CNFQ37,0.5555555555555556
E01009107,07CNFQ36,0.25
E01009108,07CNFQ11,0.0625
E01009108,07CNFQ22,0.2727272727272727
E01009108,07CNFQ21,0.8461538461538461
E01009108,07CNFQ20,0.42857142857142855
E01009108,07CNFQ19,0.42857142857142855
E01009108,07CNFQ17,0.36363636363636365
E01009108,07CNFQ10,0.09090909090909091
E01009108,07CNFQ09,0.25
E01009109,07CNFQ42,0.6666666666666666
E01009109,07CNFQ43,0.8333333333333334
E01009109,07CNFQ44,0.3
E01009109,07CNFQ45,1
E01009109,07CNFQ14,0.125
E01009109,07CNFQ41,0.5714285714285714
E01009110,07CNFQ40,0.23076923076923078
E01009110,07CNFQ39,0.8461538461538461
E01009110,07CNFQ44,0.6
E01009110,07CNFQ38,0.14285714285714285
E01009110,07CNFQ37,0.4444444444444444
E01009111,07CNFQ22,0.6363636363636364
E01009111,07CNFQ23,0.8888888888888888
E01009111,07CNFQ24,0.23076923076923078
E01009111,07CNFQ27,0.5714285714285714
E01009111,07CNFQ21,0.07692307692307693
E01009112,07CNFQ25,1
E01009112,07CNFQ24,0.7692307692307693
E01009112,07CNFQ26,1
E01009112,07CNFQ27,0.42857142857142855
E01009113,07CNFQ20,0.5714285714285714
E01009113,07CNFQ35,0.16666666666666666
E01009113,07CNFQ19,0.5714285714285714
E01009113,07CNFQ33,1
E01009113,07CNFQ34,0.3
E01009113,07CNFQ36,0.75
E01009113,07CNFQ31,0.5
E01009113,07CNFQ32,0.3
E01009114,07CNFQ28,1
E01009114,07CNFQ22,0.09090909090909091
E01009114,07CNFQ23,0.1111111111111111
E01009114,07CNFQ29,1
E01009114,07CNFQ31,0.5
E01009114,07CNFQ32,0.2
E01009114,07CNFQ30,0.5
E01009115,07CNFQ30,0.5
E01009115,07CNFQ34,0.7
E01009115,07CNFQ35,0.8333333333333334
E01009115,07CNFQ32,0.5
E01009116,07CNFQ06,0.14814814814814814
E01009116,07CNFQ07,1
E01009116,07CNFQ11,0.9375
E01009116,07CNFQ10,0.18181818181818182
E01009116,07CNFQ12,0.2
E01009117,07CNFQ01,1
E01009117,07CNFQ02,1
E01009117,07CNFQ03,1
E01009117,07CNFQ10,0.09090909090909091
E01009117,07CNFQ08,0.7777777777777778
E01009117,07CNFQ04,0.1111111111111111
E01009118,07CNFQ10,0.6363636363636364
E01009118,07CNFQ08,0.2222222222222222
E01009118,07CNFQ05,1
E01009118,07CNFQ09,0.75
E01009118,07CNFQ04,0.8888888888888888
E01009119,07CNFQ06,0.8518518518518519
E01009119,07CNFQ13,0.75
E01009119,07CNFQ12,0.8
E01009119,07CNFQ17,0.36363636363636365
E01009119,07CNFQ21,0.07692307692307693
E01009119,07CNFQ16,0.7142857142857143
E01009119,07CNFQ18,0.125
E01009120,07CNFQ15,1
E01009120,07CNFQ14,0.875
E01009120,07CNFQ42,0.3333333333333333
E01009120,07CNFQ43,0.16666666666666666
E01009120,07CNFQ44,0.1
E01009120,07CNFQ16,0.2857142857142857
E01009120,07CNFQ13,0.25
E01009120,07CNFQ41,0.2857142857142857
E01009122,07CNFR36,0.09090909090909091
E01009122,07CNFR27,0.7
E01009122,07CNFR26,0.8333333333333334
E01009122,07CNFR28,0.16666666666666666
E01009122,07CNFR25,0.42857142857142855
E01009122,07CNFR31,0.6153846153846154
E01009122,07CNFR21,0.25
E01009123,07CNFR37,0.5714285714285714
E01009123,07CNFR41,0.6
E01009123,07CNFR50,0.6666666666666666
E01009123,07CNFR42,0.8333333333333334
E01009123,07CNFR43,0.4444444444444444
E01009124,07CNFR46,1
E01009124,07CNFR42,0.16666666666666666
E01009124,07CNFR45,1
E01009124,07CNFR44,1
E01009124,07CNFR43,0.5555555555555556
E01009125,07CNFR52,0.5
E01009125,07CNFR50,0.3333333333333333
E01009125,07CNFR51,1
E01009125,07CNFR49,1
E01009125,07CNFR48,1
E01009126,07CNFR47,1
E01009126,07CNFR53,1
E01009126,07CNFR52,0.5
E01009127,07CNFR02,1
E01009127,07CNFR01,0.125
E01009127,07CNFR04,0.6363636363636364
E01009127,07CNFR05,0.4444444444444444
E01009127,07CNFR06,0.2
E01009128,07CNFR09,0.8
E01009128,07CNFR10,0.125
E01009128,07CNFR01,0.875
E01009128,07CNFR04,0.36363636363636365
E01009128,07CNFR03,0.4
E01009129,07CNFR10,0.5
E01009129,07CNFR20,0.3333333333333333
E01009129,07CNFR14,0.5
E01009129,07CNFR15,0.14285714285714285
E01009129,07CNFR05,0.5555555555555556
E01009129,07CNFR06,0.8
E01009130,07CNFR13,0.42857142857142855
E01009130,07CNFR09,0.2
E01009130,07CNFR12,0.5714285714285714
E01009130,07CNFR10,0.25
E01009130,07CNFR08,1
E01009130,07CNFR18,0.125
E01009130,07CNFR19,0.3333333333333333
E01009130,07CNFR07,0.1111111111111111
E01009131,07CNFR11,0.625
E01009131,07CNFR12,0.42857142857142855
E01009131,07CNFR03,0.6
E01009131,07CNFR07,0.8888888888888888
E01009132,07CNFR28,0.3333333333333333
E01009132,07CNFR34,0.1
E01009132,07CNFR27,0.3
E01009132,07CNFR16,0.7142857142857143
E01009132,07CNFR29,0.2857142857142857
E01009132,07CNFR15,0.8571428571428571
E01009132,07CNFR14,0.5
E01009133,07CNFR20,0.6666666666666666
E01009133,07CNFR21,0.5
E01009133,07CNFR19,0.6666666666666666
E01009133,07CNFR26,0.16666666666666666
E01009133,07CNFR13,0.5714285714285714
E01009133,07CNFR10,0.125
E01009134,07CNFR18,0.75
E01009134,07CNFR17,0.7777777777777778
E01009134,07CNFR11,0.375
E01009134,07CNFR24,0.625
E01009134,07CNFR23,0.125
E01009134,07CNFR21,0.25
E01009135,07CNFR35,0.5555555555555556
E01009135,07CNFR34,0.2
E01009135,07CNFR33,0.18181818181818182
E01009135,07CNFR30,1
E01009135,07CNFR29,0.42857142857142855
E01009135,07CNFR16,0.2857142857142857
E01009136,07CNFR32,0.5
E01009136,07CNFR36,0.09090909090909091
E01009136,07CNFR33,0.6363636363636364
E01009136,07CNFR28,0.5
E01009136,07CNFR34,0.7
E01009136,07CNFR29,0.2857142857142857
E01009136,07CNFR35,0.4444444444444444
E01009137,07CNFR22,1
E01009137,07CNFR23,0.875
E01009137,07CNFR24,0.375
E01009137,07CNFR17,0.2222222222222222
E01009137,07CNFR18,0.125
E01009137,07CNFR25,0.5714285714285714
E01009137,07CNFR31,0.23076923076923078
E01009138,07CNFS03,0.2
E01009138,07CNFS02,0.14285714285714285
E01009138,07CNFS05,0.8333333333333334
E01009138,07CNFS06,0.2727272727272727
E01009138,07CNFS20,0.3333333333333333
E01009138,07CNFS19,0.3333333333333333
E01009138,07CNFS04,0.6
E01009139,07CNFS03,0.6
E01009139,07CNFS01,1
E01009139,07CNFS02,0.7142857142857143
E01009139,07CNFS05,0.16666666666666666
E01009139,07CNFS04,0.4
E01009140,07CNFS32,0.8461538461538461
E01009140,07CNFS24,0.3333333333333333
E01009140,07CNFS23,0.6
E01009140,07CNFS31,1
E01009140,07CNFS30,1
E01009140,07CNFS07,0.16666666666666666
E01009140,07CNFS33,1
E01009140,07CNFS37,0.1111111111111111
E01009141,07CNFS34,0.08333333333333333
E01009141,07CNFS16,0.3125
E01009141,07CNFS15,1
E01009141,07CNFS38,0.5
E01009141,07CNFS42,0.26666666666666666
E01009141,07CNFS39,1
E01009141,07CNFS14,0.3684210526315789
E01009143,07CNFS38,0.5
E01009143,07CNFS40,0.875
E01009143,07CNFS45,1
E01009143,07CNFS48,0.2222222222222222
E01009143,07CNFS47,0.5263157894736842
E01009143,07CNFS37,0.7777777777777778
E01009145,07CNFS06,0.6363636363636364
E01009145,07CNFS07,0.6666666666666666
E01009145,07CNFS22,0.125
E01009145,07CNFS21,1
E01009145,07CNFS29,1
E01009146,07CNFS52,1
E01009146,07CNFS43,0.0625
E01009146,07CNFS50,0.7894736842105263
E01009146,07CNFS51,1
E01009146,07CNFS56,0.5
E01009147,07CNFS27,1
E01009147,07CNFS28,1
E01009147,07CNFS19,0.6666666666666666
E01009147,07CNFS03,0.2
E01009147,07CNFS02,0.14285714285714285
E01009147,07CNFS06,0.09090909090909091
E01009147,07CNFS20,0.6666666666666666
E01009151,07CNFS07,0.16666666666666666
E01009151,07CNFS08,1
E01009151,07CNFS22,0.125
E01009151,07CNFS09,1
E01009151,07CNFS10,0.5555555555555556
E01009152,07CNFS12,0.5
E01009152,07CNFS11,1
E01009152,07CNFS22,0.75
E01009152,07CNFS23,0.4
E01009152,07CNFS10,0.4444444444444444
E01009153,07CNFS32,0.15384615384615385
E01009153,07CNFS26,1
E01009153,07CNFS14,0.631578947368421
E01009153,07CNFS13,1
E01009153,07CNFS12,0.5
E01009153,07CNFS25,1
E01009153,07CNFS24,0.6666666666666666
E01009155,26JSFS16,0.14285714285714285
E01009155,26JSFS17,0.7692307692307693
E01009155,26JSFS18,1
E01009155,26JSFS19,0.875
E01009157,26JSFS07,0.75
E01009157,26JSFS04,0.14285714285714285
E01009157,26JSFS05,0.125
E01009157,26JSFS08,0.75
E01009157,26JSFS06,0.75
E01009158,07CNFT15,0.2857142857142857
E01009158,07CNFT14,0.6923076923076923
E01009158,07CNFT13,0.2857142857142857
E01009158,07CNFT08,0.3
E01009158,07CNFT11,0.6
E01009158,07CNFT07,1
E01009158,07CNFT06,0.1111111111111111
E01009159,07CNFT19,0.4
E01009159,07CNFT23,0.36363636363636365
E01009159,07CNFT22,0.07142857142857142
E01009159,07CNFT24,0.125
E01009159,07CNFT18,0.4166666666666667
E01009160,07CNFT17,0.36363636363636365
E01009160,26JSFT02,0.5
E01009160,26JSFT03,0.09090909090909091
E01009160,07CNFT22,0.14285714285714285
E01009160,07CNFT21,1
E01009160,07CNFT20,1
E01009160,07CNFT18,0.3333333333333333
E01009161,26JSFT02,0.5
E01009161,07CNFT17,0.18181818181818182
E01009161,26JSFT03,0.36363636363636365
E01009161,26JSFS19,0.125
E01009161,26JSFS16,0.8571428571428571
E01009161,26JSFS17,0.23076923076923078
E01009162,07CNFT16,1
E01009162,07CNFT12,1
E01009162,07CNFT13,0.7142857142857143
E01009162,07CNFT15,0.7142857142857143
E01009162,07CNFT14,0.3076923076923077
E01009162,07CNFT08,0.1
E01009164,07CNFT32,0.5
E01009164,07CNFT31,0.7142857142857143
E01009164,07CNFT25,0.75
E01009164,07CNFT24,0.375
E01009164,07CNFT22,0.7857142857142857
