index,year,lsoa21,total_residents,residents_10,InActive_sick,Foreman,Skilled,Semi_skilled,Unskilled,Total_employed,Manufacturing,Well_Edu,Disabled,total_persons,poor_health,updated
Manufacturing,1971,E01009239,1640.2620129870131,158.3896103896104,6.570670995670996,3.2857142857142856,20.711580086580085,16.257900432900435,8.064069264069264,81.38311688311688,42.42759740259741,11.242748917748917,0,0,0,NA
Manufacturing,1971,E01009240,1616.314393939394,176.1128787878788,6.099242424242425,5.1446969696969695,29.384090909090908,14.26969696969697,3.5575757575757576,95.17121212121212,52.16590909090909,16.15151515151515,0,0,0,NA
Manufacturing,1971,E01009241,1829.1147186147186,189.108658008658,4.33982683982684,4.235930735930736,27.65064935064935,11.564502164502164,5.158874458874459,102.52770562770563,50.69220779220779,21.06320346320346,0,0,0,NA
Manufacturing,1971,E01009242,1813.1704545454545,188.2,8.900757575757575,3.7,22.187121212121212,12.690151515151515,3.787878787878788,98.16363636363636,48.18409090909091,45.30530303030303,0,0,0,NA
Manufacturing,1971,E01009243,1951.2238095238095,191.53571428571428,5.554761904761905,5.476190476190476,23.28095238095238,12.75,4.830952380952381,105.67619047619047,52.19761904761905,34.976190476190474,0,0,0,NA
Manufacturing,1971,E01009244,1379.922619047619,145.23214285714286,5.458333333333333,4.190476190476191,29.273809523809522,13.535714285714285,1.8869047619047619,80.02380952380952,43.041666666666664,12.404761904761905,0,0,0,NA
Manufacturing,1971,E01009245,1724.0153846153848,164.87692307692308,7.461538461538462,6.1230769230769235,18.615384615384617,10.384615384615385,1.9230769230769234,95.83076923076923,38.30769230769231,38.861538461538466,0,0,0,NA
Manufacturing,1971,E01009246,1504.5076923076924,160.15750915750917,1.6474358974358974,3.6163003663003663,23.852930402930404,12.154212454212454,2.4496336996337,81.14157509157509,39.1014652014652,20.283150183150184,0,0,0,NA
Manufacturing,1971,E01009247,1733.142857142857,162.92857142857142,2.4285714285714284,3.2857142857142856,24.357142857142858,11.071428571428571,3.714285714285714,94.71428571428571,45.57142857142857,29.57142857142857,0,0,0,NA
Manufacturing,1971,E01009248,1764.8511904761904,182.04166666666666,5.339285714285714,3.2857142857142856,31.071428571428573,26.55952380952381,4.779761904761905,103.08333333333333,55.529761904761905,14.5,0,0,0,NA
Manufacturing,1971,E01009249,1664.6873015873016,168.46031746031744,8.612698412698412,2.2777777777777777,22.54285714285714,13.63015873015873,4.2444444444444445,90.52698412698412,42.63492063492063,24.617460317460317,0,0,0,NA
Manufacturing,1971,E01009250,1307.8846153846155,129.3269230769231,2.25,1.75,10.576923076923077,5.057692307692308,1.5,68.75,24.942307692307693,45.84615384615385,0,0,0,NA
Manufacturing,1971,E01009251,1737.142857142857,174.40476190476193,9.047619047619047,1.5476190476190477,14.404761904761905,9.047619047619047,2.261904761904762,90.35714285714286,29.166666666666668,53.214285714285715,0,0,0,NA
Manufacturing,1971,E01009252,1408.7431457431458,151.1381673881674,11.055916305916305,2.155844155844156,9.457431457431458,3.155844155844156,2.87012987012987,64.4426406926407,10.46031746031746,60.015512265512264,0,0,0,NA
Manufacturing,1971,E01009253,1702.1820512820514,172.72069597069597,6.359523809523809,2.5833333333333335,15.26117216117216,12.994688644688644,5.104761904761905,98.99285714285715,34.20054945054945,42.44908424908425,0,0,0,NA
Manufacturing,1971,E01009254,1704.20873015873,170.6456349206349,13.45515873015873,3.90515873015873,21.219841269841268,9.153174603174604,2.9305555555555554,86.59523809523809,32.13611111111111,41.881349206349206,0,0,0,NA
Manufacturing,1971,E01009255,1396.931746031746,154.65238095238095,7.28095238095238,1.8015873015873014,22.21111111111111,12.05079365079365,5.96984126984127,77.3952380952381,34.66984126984127,18.195238095238096,0,0,0,NA
Manufacturing,1971,E01009256,1544.2888888888888,138.75555555555556,13.955555555555556,2.3333333333333335,19.155555555555555,16.9,7.477777777777778,77.8,33.17777777777778,28.71111111111111,0,0,0,NA
Manufacturing,1971,E01009257,1837.0555555555557,177.4777777777778,18.644444444444446,4.2,29.18888888888889,12.722222222222221,5.633333333333333,97.76666666666667,42.144444444444446,14.133333333333333,0,0,0,NA
Manufacturing,1971,E01009258,1428.7642135642136,140.96075036075035,17.92005772005772,2.342857142857143,15.8989898989899,11.914862914862915,5.206926406926407,70.67647907647907,30.336219336219337,12.318903318903319,0,0,0,NA
Manufacturing,1971,E01009259,411.0333333333333,39.9,3.1666666666666665,0.6333333333333333,3.1666666666666665,2.533333333333333,0.6333333333333333,19.633333333333333,6.333333333333333,3.1666666666666665,0,0,0,NA
Manufacturing,1971,E01009260,1470.2171717171718,141.17929292929293,2.452020202020202,0.2727272727272727,3.0505050505050506,1.2727272727272727,1.2727272727272727,68.96212121212122,23.38888888888889,99.71464646464646,0,0,0,NA
Manufacturing,1971,E01009261,1716.45,182.49722222222223,7.830555555555556,1.825,12.605555555555556,7.45,1.2916666666666665,87,32.25277777777778,63.65833333333333,0,0,0,NA
Manufacturing,1971,E01009262,1199.5166666666667,119.58333333333334,5.266666666666667,0.9166666666666667,5.616666666666666,1.7833333333333334,1.6666666666666667,59.33333333333333,19.666666666666668,44.016666666666666,0,0,0,NA
Manufacturing,1971,E01009263,1373.5333333333333,149.625,16.741666666666667,0,12.65,6.65,4.375,84.04166666666667,34.5,58.65833333333333,0,0,0,NA
Manufacturing,1971,E01009264,919.530303030303,96.6010101010101,6.181818181818182,0.8282828282828283,8.035353535353535,3.419191919191919,0.9444444444444444,53.93939393939394,21.05050505050505,45.97979797979798,0,0,0,NA
Manufacturing,1971,E01009265,1372.9469696969697,138.05934343434342,13.973484848484848,2.744949494949495,15.035353535353535,10.252525252525253,2.0694444444444446,75.39772727272727,40.38383838383838,53.27146464646464,0,0,0,NA
Manufacturing,1971,E01009266,1992.2243589743591,199.6474358974359,9.196581196581198,3.307692307692308,29.711538461538463,14.420940170940172,5.738247863247864,98.63034188034189,48.69871794871795,11.76923076923077,0,0,0,NA
Manufacturing,1971,E01009267,1130.4444444444443,127.32222222222222,9.2,1.6111111111111112,6.288888888888889,4.544444444444444,0.5555555555555556,66.68888888888888,26.666666666666668,49.699999999999996,0,0,0,NA
Manufacturing,1971,E01009268,1247.6190476190477,122.99047619047619,4.171428571428572,1.9523809523809523,14.638095238095238,7.980952380952381,3.085714285714286,58.219047619047615,25.542857142857144,23.8,0,0,0,NA
Manufacturing,1971,E01009269,1398.9738095238095,135.96904761904761,7.866666666666667,0.7857142857142857,17.773809523809526,11.116666666666667,3.2107142857142854,66.77380952380952,27.992857142857144,20.419047619047618,0,0,0,NA
Manufacturing,1971,E01009270,2323.679320679321,252.04975024975025,19.12867132867133,1.746853146853147,31.12807192807193,16.714485514485514,6.978021978021978,104.99960039960041,51.953446553446554,24.534665334665334,0,0,0,NA
Manufacturing,1971,E01009271,1209.1666666666667,115.31666666666666,6.8,2.333333333333333,17.48333333333333,14.183333333333334,4.35,60.016666666666666,34.7,3,0,0,0,NA
Manufacturing,1971,E01009272,992.8571428571429,89.05714285714285,7.828571428571428,1.4285714285714286,10.571428571428571,7.285714285714286,1.0285714285714285,45.857142857142854,25.314285714285713,10.114285714285714,0,0,0,NA
Manufacturing,1971,E01009273,1606,143.85,9.7,2,24.85,14.95,2.95,79.45,41.4,12.4,0,0,0,NA
Manufacturing,1971,E01009274,2406.911111111111,250.53333333333333,19.166666666666668,1.1,28.266666666666666,28.255555555555556,13.2,121.91111111111111,66.65555555555555,32.422222222222224,0,0,0,NA
Manufacturing,1971,E01009275,2217.7380952380954,237.53492063492064,20.944444444444443,1.6888888888888889,26.546031746031748,24.952380952380953,19.228571428571428,99.77142857142857,58.093650793650795,5.295238095238095,0,0,0,NA
Manufacturing,1971,E01009276,1486.7948717948718,150.75641025641025,2.6666666666666665,1,9.346153846153847,5.410256410256411,0.7692307692307693,80.78205128205128,32.6025641025641,47.730769230769226,0,0,0,NA
Manufacturing,1971,E01009278,1246.5101010101012,122.80303030303031,5.909090909090909,1.1666666666666667,8.308080808080808,3.388888888888889,0.3333333333333333,79.26767676767676,28.247474747474747,79.14646464646465,0,0,0,NA
Manufacturing,1971,E01009279,1403.7505827505827,146.22944832944833,8.557575757575759,1.1111111111111112,9.890209790209791,6.7675213675213675,0.2307692307692308,77.53916083916084,25.53885003885004,47.64498834498835,0,0,0,NA
Manufacturing,1971,E01009280,1010.8642857142858,101.91785714285714,6.314285714285714,0.6428571428571428,11.725,6.132142857142857,1.2142857142857144,45.40714285714286,19.90714285714286,26.175,0,0,0,NA
Manufacturing,1971,E01009281,965.5046897546897,112.67766955266956,3.344155844155844,0.2727272727272727,6.917568542568542,3.7548701298701297,0.2857142857142857,46.51623376623377,17.86183261183261,57.308982683982684,0,0,0,NA
Manufacturing,1971,E01009282,1384.6,132.1,6.7,0.9,11.2,8.6,6.8999999999999995,54.6,22.5,20.3,0,0,0,NA
Manufacturing,1971,E01009283,1142.7142857142858,130.14285714285714,8.285714285714285,1,18.285714285714285,4.428571428571429,5,63.857142857142854,23.714285714285715,42.14285714285714,0,0,0,NA
Manufacturing,1971,E01009284,2121.206349206349,207.7142857142857,18.682539682539684,1.984126984126984,22.07936507936508,22.666666666666668,8.428571428571429,104.92063492063492,46.01587301587301,41.17460317460317,0,0,0,NA
Manufacturing,1971,E01009286,1563.3666666666666,169.7111111111111,4.277777777777778,2.2777777777777777,18.599999999999998,5.955555555555556,2.2777777777777777,79.33333333333333,23.555555555555554,80.13333333333333,0,0,0,NA
Manufacturing,1971,E01009288,1229.5255411255412,141.63809523809522,19.79220779220779,2.0952380952380953,8.048484848484849,4.902164502164502,1.6103896103896105,65.44415584415584,16.374025974025972,91.21904761904761,0,0,0,NA
Manufacturing,1971,E01009289,1601.5,161.16666666666669,10.472222222222221,1.5277777777777777,16.22222222222222,12.166666666666668,7.277777777777778,84.19444444444444,29.333333333333336,32.25,0,0,0,NA
Manufacturing,1971,E01009290,1285.9761904761906,139.6952380952381,4.661904761904762,3.2142857142857144,16.266666666666666,8.895238095238096,5.142857142857142,69.57619047619048,25.252380952380953,16.60952380952381,0,0,0,NA
Manufacturing,1971,E01009291,1499.6785714285713,141.64285714285714,9.214285714285714,2.75,18.607142857142858,11.785714285714285,6.821428571428571,79.21428571428571,33.82142857142857,14.714285714285714,0,0,0,NA
Manufacturing,1971,E01009292,1723.2242063492063,171.10714285714286,9.549603174603174,3.7777777777777777,18.892857142857142,7.2976190476190474,3.442460317460317,85.20238095238095,32.78968253968254,35.21626984126984,0,0,0,NA
Manufacturing,1971,E01009293,1303.2939393939394,124.73333333333333,9.527272727272727,0.9333333333333333,12.996969696969696,6.475757575757576,4.963636363636363,56.445454545454545,21.09090909090909,18.366666666666667,0,0,0,NA
Manufacturing,1971,E01009294,2303.147727272727,266.32575757575756,13.549242424242424,4.507575757575758,24.09090909090909,10.340909090909092,4.791666666666667,115.5530303030303,41.10606060606061,112.8371212121212,0,0,0,NA
Manufacturing,1971,E01009295,1273.7777777777778,125.16666666666666,3.603174603174603,3.3253968253968256,8.261904761904761,6.190476190476191,3.484126984126984,58,18.825396825396826,51.41269841269841,0,0,0,NA
Manufacturing,1971,E01009296,1593.7662337662337,164.28571428571428,9.194805194805195,3.571428571428571,10.168831168831169,19.493506493506494,6.025974025974026,65.75324675324676,30.22077922077922,10.571428571428571,0,0,0,NA
Manufacturing,1971,E01009297,1954.6454545454546,186.79666999667,17.65997335997336,1.0316239316239315,23.42127872127872,22.493906093906094,7.3937173937173934,101.56625596625597,42.616683316683314,24.83989343989344,0,0,0,NA
Manufacturing,1971,E01009298,1672.1000000000001,157.68863636363636,19.495454545454546,1.5,20.76818181818182,18.14318181818182,9.756818181818183,71.62727272727273,31.152272727272727,4.818181818181818,0,0,0,NA
Manufacturing,1971,E01009299,1453.8909090909092,162.54318181818184,17.256818181818183,3.5,27.03636363636364,21.986363636363638,9.763636363636364,90.0909090909091,48.11590909090909,11.229545454545455,0,0,0,NA
Manufacturing,1971,E01009300,1997.9045454545455,214.11212121212122,33.39469696969697,1.2222222222222223,30.804545454545455,23.34318181818182,8.828535353535354,115.11616161616162,50.82727272727273,20.10378787878788,0,0,0,NA
Manufacturing,1971,E01009301,1571.0402597402597,136.5142857142857,11.892207792207792,3.7,22.02467532467532,19.005194805194805,4.857142857142857,87.52467532467533,54.027272727272724,6.8,0,0,0,NA
Manufacturing,1971,E01009302,1269.3083916083917,118.4,3.4594405594405595,2.8615384615384616,17.57762237762238,6.869930069930071,3.5594405594405596,64.48881118881118,29.122377622377623,20.516083916083918,0,0,0,NA
Manufacturing,1971,E01009303,1225.2551948051948,120.53571428571429,11.221428571428572,1.7,12.62077922077922,15.04025974025974,2.2564935064935066,63.248051948051945,30.377272727272725,13.345454545454544,0,0,0,NA
Manufacturing,1971,E01009304,1990.4944444444445,188.76666666666668,13.244444444444444,7.316666666666666,33.59444444444444,17.43888888888889,9.633333333333333,114.21111111111111,57.05555555555556,10.494444444444444,0,0,0,NA
Manufacturing,1971,E01009305,2242.6984126984125,232.82142857142856,20.47222222222222,7.357142857142857,45.01587301587301,27,7.7896825396825395,141.8452380952381,84.28968253968254,10.182539682539682,0,0,0,NA
Manufacturing,1971,E01009306,2063.936090225564,209.67543859649123,16.81578947368421,1.9523809523809526,33.734335839599,28.902255639097746,7.520050125313283,106.49749373433585,58.95112781954887,8.025062656641603,0,0,0,NA
Manufacturing,1971,E01009307,1583.3840336134454,160.1655462184874,8.582072829131652,4.34453781512605,24.18328664799253,18.89859943977591,7.8012138188608775,84.30980392156863,48.70952380952381,5.3809523809523805,0,0,0,NA
Manufacturing,1971,E01009308,1918.5833333333335,186.74542124542126,23.536630036630036,6.211538461538462,40.82509157509158,20.795787545787547,5.694139194139194,110.34249084249085,55.227106227106226,10.396520146520146,0,0,0,NA
Manufacturing,1971,E01009309,1507.839775910364,157.3296918767507,13.95126050420168,3.398319327731093,21.123062558356676,22.968067226890756,6.2479925303454715,81.49495798319327,42.36190476190476,5.247619047619048,0,0,0,NA
Manufacturing,1971,E01009310,2201.6984126984125,229.87912087912088,25.855921855921856,8.765567765567766,42.5030525030525,20.55799755799756,9.637973137973137,128.60683760683762,63.45909645909646,11.828449328449329,0,0,0,NA
Manufacturing,1971,E01009311,1594.3090909090909,175.61818181818182,21.572727272727274,0,24.345454545454547,23.845454545454544,9.254545454545454,76.78181818181818,41.38181818181818,0.7272727272727273,0,0,0,NA
Manufacturing,1971,E01009312,1181.718253968254,124.94444444444444,10.226190476190476,1.25,19.357142857142858,8.714285714285714,2.7103174603174605,68.07539682539682,34.43650793650794,24.293650793650794,0,0,0,NA
Manufacturing,1971,E01009313,2021.8333333333333,204.08333333333334,11.166666666666666,7.25,26,15.5,3,107.66666666666667,51.833333333333336,40.25,0,0,0,NA
Manufacturing,1971,E01009314,2143.035409035409,245.77899877899878,11.932844932844933,1.5873015873015872,41.85164835164835,23.341269841269842,10.52930402930403,137.17948717948718,68.25457875457874,24.349206349206348,0,0,0,NA
Manufacturing,1971,E01009315,2179.195707070707,216.09040404040402,14.06439393939394,2.9444444444444446,31.01060606060606,14.850757575757576,8.853282828282829,122.52954545454546,41.50479797979798,48.30505050505051,0,0,0,NA
Manufacturing,1971,E01009316,2230.6085664335665,226.74250194250195,16.297999222999223,2.45,33.71076146076146,21.8770202020202,5.214238539238539,116.3243006993007,55.29776612276612,24.95050505050505,0,0,0,NA
Manufacturing,1971,E01009317,1864.5738095238094,204.81666666666666,11.011904761904761,3.7666666666666666,36.03095238095238,20.840476190476192,6.504761904761905,109.80714285714285,56.88095238095238,32.91190476190476,0,0,0,NA
Manufacturing,1971,E01009318,1740.047619047619,179.734126984127,10.892857142857142,3.0436507936507935,24.444444444444443,23.404761904761905,5.841269841269841,95.61507936507937,46.96825396825397,27.38095238095238,0,0,0,NA
Manufacturing,1971,E01009319,1582.5249999999999,160.12777777777777,6.541666666666667,2.9527777777777775,22.31388888888889,15.525,3.111111111111111,92.4361111111111,42.63055555555555,21.933333333333334,0,0,0,NA
Manufacturing,1971,E01009320,2231.1194444444445,221.25555555555556,9.51388888888889,5.780555555555556,26.113888888888887,19.647222222222222,9.305555555555555,121.19166666666666,54.108333333333334,40.97777777777778,0,0,0,NA
Manufacturing,1971,E01009321,2599.504329004329,267.5725108225108,19.317099567099568,9.886363636363635,36.94047619047619,26.9491341991342,9.14069264069264,145.72619047619048,71.29870129870129,46.865800865800864,0,0,0,NA
Manufacturing,1971,E01009322,1869.2103174603176,199.49711399711398,13.102092352092352,4.548340548340549,32.28030303030303,23.27092352092352,10.875541125541126,108.14502164502164,53.553030303030305,19.4476911976912,0,0,0,NA
Manufacturing,1971,E01009323,2260.568181818182,250.5151515151515,13.765151515151516,4.704545454545454,37.871212121212125,23.977272727272727,9.818181818181818,127.90151515151516,72.00757575757576,16.06060606060606,0,0,0,NA
Manufacturing,1971,E01009324,1986.4647907647907,210.84141414141413,10.262481962481962,4.002020202020202,28.312770562770563,15.828066378066378,6.976695526695527,104.04473304473305,49.20180375180375,11.237806637806639,0,0,0,NA
Manufacturing,1971,E01009325,1235.1863636363637,118.96818181818182,7.213636363636364,0.4,16.963636363636365,14.706818181818182,6.081818181818182,59.6,26.875,9.675,0,0,0,NA
Manufacturing,1971,E01009326,1814.9113636363636,184.74318181818182,12.488636363636363,0.75,25.263636363636365,19.306818181818183,9.906818181818181,85.8,43.7,19.425,0,0,0,NA
Manufacturing,1971,E01009327,1492.827380952381,141.60714285714286,15.107142857142858,0.7142857142857143,21.357142857142858,18.452380952380953,5.214285714285714,69.07142857142857,37.01190476190476,13.607142857142856,0,0,0,NA
Manufacturing,1971,E01009328,1639.8,169.43333333333334,7.377777777777777,0.5,26.52222222222222,22.01111111111111,14.511111111111111,86.3111111111111,52.788888888888884,8.122222222222222,0,0,0,NA
Manufacturing,1971,E01009329,3073.3166666666666,311.55,30.3,1.8333333333333335,38.65,46.86666666666667,27.033333333333335,167.93333333333334,89.53333333333333,31.033333333333335,0,0,0,NA
Manufacturing,1971,E01009331,1993.0595238095239,201.83333333333334,14.452380952380953,1,22.61904761904762,16.857142857142858,13.619047619047619,82.76190476190476,37.07142857142857,15.833333333333334,0,0,0,NA
Manufacturing,1971,E01009332,5047.916666666667,526.1474358974359,74.70192307692308,0.16666666666666666,48.80128205128205,40.6474358974359,37.04807692307692,202.40064102564102,81.08333333333333,23.125,0,0,0,NA
Manufacturing,1971,E01009333,965.1904761904761,102.83333333333334,5.76984126984127,0.5,13.658730158730158,13.531746031746032,6.26984126984127,53.62698412698413,28.539682539682538,6.444444444444445,0,0,0,NA
Manufacturing,1971,E01009334,2135.8119047619048,193.82619047619048,24.67142857142857,3.4523809523809526,26.954761904761906,34.37619047619047,12.923809523809524,106.53333333333333,59.94761904761905,25.28095238095238,0,0,0,NA
Manufacturing,1971,E01009335,1696.2119047619046,159.8797619047619,9.663095238095238,2.5595238095238093,19.341666666666665,18.51547619047619,7.751190476190476,71.78809523809524,33.91309523809524,12.782142857142857,0,0,0,NA
Manufacturing,1971,E01009337,1716.6142857142856,166.4857142857143,15.219047619047618,2.738095238095238,19.433333333333334,19.995238095238093,9.371428571428572,86.71904761904761,42.55238095238095,19.02857142857143,0,0,0,NA
Manufacturing,1971,E01009338,1414.8166666666666,151.61666666666667,9.266666666666666,1.75,19.433333333333334,22.15,14.8,84.01666666666667,41.18333333333333,11.1,0,0,0,NA
Manufacturing,1971,E01009339,1875.6346153846152,186.2576923076923,12.938461538461539,0.7884615384615384,25.06923076923077,27.885897435897434,12.671794871794871,98.13974358974359,58.498717948717946,17.843589743589742,0,0,0,NA
Manufacturing,1971,E01009341,1076.725,93.575,10.125,1,10.85,12.5,5.525,49.2,20.675,3.45,0,0,0,NA
Manufacturing,1971,E01009342,1298.0535714285713,141.66071428571428,64.35714285714286,1.2678571428571428,11.714285714285714,12.607142857142858,7.142857142857143,70.46428571428571,25.142857142857142,19.607142857142858,0,0,0,NA
Manufacturing,1971,E01009343,1646.5,158.79166666666666,7.833333333333333,1.875,19.5,19.916666666666668,3.5833333333333335,72.08333333333333,34.166666666666664,29.833333333333332,0,0,0,NA
Manufacturing,1971,E01009344,1951.5,204.6025641025641,14.58974358974359,2,28.115384615384613,28.102564102564102,18.076923076923077,109.14102564102564,62.333333333333336,9.5,0,0,0,NA
Manufacturing,1971,E01009345,5102.0142857142855,501.5047619047619,78.14761904761905,2,55.15714285714286,47.838095238095235,26.271428571428572,184.16190476190476,86.76190476190476,21,0,0,0,NA
Manufacturing,1971,E01009346,3528.9857142857145,358.8285714285714,34.18571428571428,2,40.34285714285714,35.32857142857143,25.228571428571428,163.17142857142858,81.07142857142857,12,0,0,0,NA
Manufacturing,1971,E01009347,1063.3943534726143,111.19892715979672,12.811349520045171,0.9285714285714285,13.894297007340485,13.208865047995483,12.634556747600225,52.49683794466403,30.484584980237155,8.391304347826088,0,0,0,NA
Manufacturing,1971,E01009348,1966.1739695087522,217.7597684923772,25.901797477884433,0.14285714285714285,25.588518727649163,16.463391680782983,26.04825898738942,91.88142292490119,48.45288913984566,7.840579710144928,0,0,0,NA
Manufacturing,1971,E01009349,2539,263.8560606060606,25.810606060606062,0.3333333333333333,39.196969696969695,25.151515151515152,23.484848484848484,116.18939393939394,79.08333333333333,13.75,0,0,0,NA
Manufacturing,1971,E01009350,1657.1666666666667,182.625,19.041666666666668,2.0833333333333335,27.375,10.583333333333334,6.416666666666667,68.79166666666667,41.583333333333336,11.458333333333334,0,0,0,NA
Manufacturing,1971,E01009351,1954.5666666666666,200.77727272727273,23.656060606060606,1.6666666666666665,32.06969696969697,21.015151515151516,9.648484848484848,92.7439393939394,57.85,6.916666666666666,0,0,0,NA
Manufacturing,1971,E01009352,2432.254761904762,268.9797619047619,35.727380952380955,2.4404761904761907,32.23809523809524,27.573809523809523,20.576190476190476,118.58571428571429,66.92857142857143,34.95,0,0,0,NA
Manufacturing,1971,E01009353,2088.861904761905,232.75357142857143,19.75595238095238,1.9761904761904763,22.178571428571427,28.026190476190475,20.807142857142857,93.28095238095239,60.17142857142857,13.816666666666666,0,0,0,NA
Manufacturing,1971,E01009354,3491.788888888889,346.3888888888889,45.422222222222224,1.1111111111111112,34.41111111111111,22.27777777777778,19.533333333333335,127.25555555555556,62.522222222222226,26.11111111111111,0,0,0,NA
Manufacturing,1971,E01009355,2805.6787878787877,321.18333333333334,32.99393939393939,2.8333333333333335,35.14393939393939,28.93030303030303,29.8969696969697,137.11818181818182,82.53636363636363,15.15,0,0,0,NA
Manufacturing,1971,E01009358,2209.9505928853755,252.08476849237718,28.265974967061922,1,32.38895162808206,36.782655750047056,23.788302277432713,134.67038396386224,77.6870882740448,29.007246376811594,0,0,0,NA
Manufacturing,1971,E01009359,2892.7760101010103,288.75256132756135,24.83989898989899,3.8472222222222223,42.20887445887446,29.644155844155843,19.06053391053391,131.1345238095238,75.79116161616162,15.340909090909092,0,0,0,NA
Manufacturing,1971,E01009360,3897.62104743083,391.4337944664032,66.04930830039525,2.7522727272727274,43.51600790513834,47.29347826086957,21.761462450592887,154.1155138339921,77.32875494071146,17.8602766798419,0,0,0,NA
Manufacturing,1971,E01009361,2993.290909090909,283.78939393939396,36.307575757575755,3.6227272727272726,45.68181818181818,21.133333333333333,19.086363636363636,128.6848484848485,77.78030303030303,20.563636363636363,0,0,0,NA
Manufacturing,1971,E01009362,1598.640404040404,164.7436147186147,19.224891774891773,1.623015873015873,26.927525252525253,19.49862914862915,10.593001443001443,83.51684704184704,37.19173881673882,5.003174603174603,0,0,0,NA
Manufacturing,1971,E01009363,3355.1321428571428,332.67380952380955,49.94166666666667,0.3333333333333333,43.91468253968254,50.794444444444444,27.426984126984127,157.92103174603176,97.84007936507936,7.214285714285714,0,0,0,NA
Manufacturing,1971,E01009364,1649.3555555555556,181.5888888888889,23.183333333333334,3.5833333333333335,21.233333333333334,24.05,15.561111111111112,93.57777777777778,44.583333333333336,11.644444444444444,0,0,0,NA
Manufacturing,1971,E01009365,1992.3956349206348,193.7123015873016,28.880555555555556,0.06666666666666667,24.243650793650794,22.766666666666666,26.645238095238096,104.08174603174604,55.7015873015873,5.296825396825397,0,0,0,NA
Manufacturing,1971,E01009366,966.5151515151515,101.62424242424242,12.93939393939394,0,12.303030303030303,5.121212121212121,5.836363636363636,34.47878787878788,11.15151515151515,8,0,0,0,NA
Manufacturing,1971,E01009367,3165.97385620915,311.7576797385621,36.37140522875817,2.5176470588235293,32.963235294117645,37.01862745098039,15.83529411764706,139.8795751633987,71.41797385620914,15.066666666666666,0,0,0,NA
Manufacturing,1971,E01009368,1655.9217948717949,179.71153846153845,17.08076923076923,2,14.947435897435897,25.755128205128205,12.17051282051282,77.38461538461539,43.475641025641025,7.138461538461539,0,0,0,NA
Manufacturing,1971,E01009371,2118.818665158371,221.03868778280543,21.82816742081448,3.7573529411764706,29.60022624434389,24.787782805429863,10.082013574660634,112.92341628959277,55.14185520361991,8.473076923076924,0,0,0,NA
Manufacturing,1971,E01009372,1626.0192307692307,149.8653846153846,17.076923076923077,2.576923076923077,15.788461538461538,15.288461538461538,6.826923076923077,72.59615384615384,30.73076923076923,13.153846153846153,0,0,0,NA
Manufacturing,1971,E01009373,957.8461538461538,90.07692307692308,10.384615384615385,1.3846153846153846,8.692307692307693,13.692307692307693,3.3846153846153846,46.23076923076923,26.153846153846153,2.769230769230769,0,0,0,NA
Manufacturing,1971,E01009374,1212.8222222222223,113.02222222222223,11.2,1.3333333333333333,8.066666666666666,14.488888888888889,10.333333333333334,54.355555555555554,25.022222222222222,3.4444444444444446,0,0,0,NA
Manufacturing,1971,E01009375,2436.4234126984124,252.3686507936508,26.526984126984125,2.225,29.999603174603173,16.953968253968252,19.148809523809522,100.03888888888889,50.23253968253968,12.164285714285715,0,0,0,NA
Manufacturing,1971,E01009376,2116.5714285714284,233.75555555555556,22.174603174603174,1.6666666666666665,25.555555555555557,19.682539682539684,17.152380952380952,96.34603174603174,44.38095238095238,15.412698412698413,0,0,0,NA
Manufacturing,1971,E01009377,1946.09768009768,197.26617826617826,19.185592185592185,4,22.167277167277167,16.935286935286936,17.087912087912088,90.31379731379731,51.31257631257631,7.967032967032967,0,0,0,NA
Manufacturing,1971,E01009379,2487.4,261.1,36.825,1.5,31.55,32.55,16.675,115.925,58.5,14.375,0,0,0,NA
Manufacturing,1971,E01009380,1643.75,178.25,32,0,20.75,24.5,13.5,85.5,43.5,8,0,0,0,NA
Manufacturing,1971,E01009382,1748.2722222222221,180.17222222222222,13,1.3333333333333333,20.105555555555554,23.194444444444443,6.372222222222222,93.95,37.333333333333336,33.15,0,0,0,NA
Manufacturing,1971,E01009383,1459.3666666666666,137.13333333333333,25.03333333333333,0.4,15.4,11.2,6.233333333333333,63.766666666666666,28.833333333333332,45.26666666666667,0,0,0,NA
Manufacturing,1971,E01009384,1216.1166666666668,134.55,19.7,1.75,14.2,18.2,5.35,73.73333333333333,23.96666666666667,48.46666666666667,0,0,0,NA
Manufacturing,1971,E01009385,1267.3419191919193,129.97121212121212,9.94040404040404,1,15.571717171717172,9.059090909090909,9.85909090909091,87.38080808080808,25.19848484848485,51.36515151515152,0,0,0,NA
Manufacturing,1971,E01009389,1054.079365079365,107,9.984126984126984,1.3333333333333333,8.412698412698413,5.571428571428571,3.7777777777777777,54.06349206349206,18.825396825396826,31.3968253968254,0,0,0,NA
Manufacturing,1971,E01009390,1357.65,132.5,76.1,1,10.4,10.1,2.8,81.3,24.95,81.6,0,0,0,NA
Manufacturing,1971,E01009391,1679.5583333333334,157.20833333333334,7.866666666666667,1.2,15.741666666666667,16.141666666666666,6.308333333333334,66.075,34.86666666666667,11.641666666666667,0,0,0,NA
Manufacturing,1971,E01009392,2045.25,204.125,13.25,1.625,25.875,16.375,8.625,99.125,36.5,37.375,0,0,0,NA
